clock,lat,lon,alt
1477388870.648591518,56.066531639,8.38897946613,59.3400989265
1477388870.704099417,56.0665312516,8.38898073629,59.3418597484
1477388870.707118034,56.0665312127,8.38898083356,59.3421531595
1477388870.781440258,56.0665305119,8.38898318714,59.3488472473
1477388870.808605909,56.0665301585,8.38898405704,59.3520971107
1477388870.849069834,56.0665296867,8.38898499189,59.357038796
1477388870.948049307,56.0665286987,8.38898787797,59.3640823927
1477388870.948049307,56.0665286987,8.38898787796,59.3641119952
1477388871.009603739,56.066528127,8.38898970636,59.3689109953
1477388871.058449745,56.0665274921,8.38899123364,59.3740283358
1477388871.058449745,56.0665274921,8.38899123364,59.3740283358
1477388871.147896767,56.066526552,8.38899288567,59.3833394314
1477388871.147896767,56.066526552,8.38899288562,59.3834424905
1477388871.190912008,56.0665259617,8.38899413689,59.3882860842
1477388871.247930765,56.066525177,8.38899579956,59.3962695827
1477388871.292905569,56.0665258415,8.38899498679,59.3972681467
1477388871.341684341,56.0665251948,8.38899624284,59.4052036206
1477388871.350846529,56.0665250701,8.38899647369,59.4066854096
1477388871.391970396,56.0665245094,8.38899751024,59.4133968431
1477388871.483094454,56.0665239293,8.38900040419,59.4239479477
1477388871.547240257,56.0665228704,8.38900191516,59.4350874228
1477388871.583296537,56.0665223645,8.3890027965,59.4424657466
1477388871.614819765,56.0665224772,8.389003844,59.4441565121
1477388871.648270845,56.0665220319,8.38900468205,59.4510213097
1477388871.648270845,56.0665220319,8.38900468205,59.4510213097
1477388871.711073875,56.0665212071,8.38900627881,59.4634136375
1477388871.783026934,56.0665202775,8.38900849598,59.4691256377
1477388871.815715075,56.0665198324,8.38900931959,59.4745310619
1477388871.848990679,56.0665195031,8.38900983152,59.4739637685
1477388871.891324043,56.0665189532,8.38901092191,59.479885983
1477388871.946953058,56.0665182257,8.3890123508,59.4871768476
1477388871.991291761,56.0665176358,8.38901347609,59.4927431937
1477388872.058951616,56.0665167342,8.38901519512,59.5013960309
1477388872.091969728,56.0665163024,8.38901604942,59.5054969548
1477388872.141961813,56.0665156451,8.38901733998,59.5115048091
1477388872.148794413,56.0665142845,8.38901815327,59.5135103182
1477388872.191668749,56.0665136562,8.38901927998,59.5182902789
1477388872.247734308,56.0665128636,8.3890207795,59.5183580829
1477388872.291407347,56.0665122424,8.38902196678,59.5239332333
1477388872.316561222,56.0665118877,8.38902265756,59.5272277146
1477388872.391796589,56.0665100361,8.38902495957,59.5367457721
1477388872.412199497,56.0665097099,8.38902549104,59.5394971906
1477388872.450166941,56.0665091136,8.38902650448,59.544731712
1477388872.491261482,56.0665086392,8.38902763155,59.543458636
1477388872.542500019,56.0665078676,8.38902905488,59.5501577254
1477388872.545909405,56.0665075848,8.3890292435,59.5471503337
1477388872.587651253,56.0665069251,8.38903037776,59.5522369031
1477388872.613816261,56.0665066022,8.38903092586,59.5509589934
1477388872.685908556,56.0665059864,8.38903253656,59.5495937503
1477388872.741690874,56.0665047433,8.38903427783,59.5555190378
1477388872.748075962,56.0665046433,8.38903445157,59.5559439462
1477388872.814670563,56.0665036567,8.38903609102,59.5588604951
1477388872.849771261,56.0665035178,8.38903663784,59.5577050218
1477388872.891247511,56.066502475,8.38903831364,59.5638517494
1477388872.944816589,56.0665016605,8.3890398325,59.5682233271
1477388872.992841005,56.0665008865,8.38904112112,59.5719868819
1477388873.058266640,56.0664998039,8.38904283106,59.578301415
1477388873.058266640,56.0664998039,8.38904283106,59.578301415
1477388873.142983675,56.0664984745,8.38904519834,59.5881643423
1477388873.142983675,56.0664984745,8.38904519834,59.5881643423
1477388873.209432602,56.066497281,8.38904728763,59.5972846025
1477388873.217944384,56.0664971364,8.38904751161,59.5983000008
1477388873.317286968,56.0664959782,8.3890494119,59.6093620227
1477388873.317286968,56.0664959782,8.3890494119,59.6093620227
1477388873.419353247,56.0664941575,8.38905274727,59.6201196038
1477388873.449447870,56.0664937716,8.38905339865,59.6226709564
1477388873.481724501,56.0664932417,8.389054265,59.6254237474
1477388873.542380333,56.0664927703,8.38905570935,59.6280122572
1477388873.591836929,56.066491408,8.38905737403,59.637198301
1477388873.658798695,56.0664909003,8.38905858538,59.640064894
1477388873.719824314,56.0664898229,8.38906061757,59.6463098695
1477388873.719824314,56.0664898229,8.38906061757,59.6463098695
1477388873.784386158,56.0664883914,8.3890626913,59.6561771958
1477388873.853852987,56.0664870899,8.38906489613,59.6654495493
1477388873.888419867,56.0664867463,8.38906528325,59.6706405882
1477388873.941439629,56.0664864727,8.38906629737,59.6751049308
1477388874.058897495,56.0664840666,8.38907039174,59.6895441399
1477388874.058897495,56.0664840666,8.38907039174,59.6895441399
1477388874.092856884,56.0664837526,8.3890707358,59.693329151
1477388874.142463207,56.0664831529,8.38907187154,59.6962817923
1477388874.184333086,56.0664824895,8.38907302325,59.6992289753
1477388874.255325317,56.0664813333,8.38907465746,59.7058474499
1477388874.291975975,56.0664807244,8.38907560668,59.7087720495
1477388874.344341993,56.0664798528,8.38907696375,59.7126354174
1477388874.392889500,56.06647905,8.38907823713,59.715896001
1477388874.422402859,56.0664785637,8.38907901669,59.7178354526
1477388874.514198303,56.0664770356,8.38908142002,59.7233876528
1477388874.542728662,56.0664765503,8.38908214822,59.7256974741
1477388874.592932224,56.0664756882,8.38908341518,59.7300775876
1477388874.649347305,56.0664759982,8.38908434799,59.7292088323
1477388874.692119360,56.0664753167,8.38908541191,59.7329520845
1477388874.741401434,56.0664745291,8.38908663365,59.7377511104
1477388874.793162107,56.0664740512,8.38908785042,59.7463324978
1477388874.848997593,56.0664731559,8.38908918512,59.7512576971
1477388874.888534546,56.0664725213,8.38909012986,59.7545814349
1477388874.922425032,56.0664719815,8.3890909491,59.7571642854
1477388874.992101908,56.0664719038,8.38909206601,59.7609941762
1477388875.058197021,56.0664708949,8.38909356386,59.7651177608
1477388875.092061281,56.0664703746,8.38909432283,59.7674765739
1477388875.141994476,56.0664702672,8.38909494983,59.7710416702
1477388875.141994476,56.0664702672,8.38909494983,59.7710416702
1477388875.191308260,56.0664695406,8.389096014,59.7750554127
1477388875.252240896,56.0664689882,8.38909742941,59.7833971546
1477388875.291797876,56.0664686894,8.38909817868,59.7902235775
1477388875.346044540,56.0664678503,8.38909929853,59.7986953846
1477388875.392025471,56.0664678269,8.38909960982,59.8024991069
1477388875.422026396,56.0664674154,8.38910020282,59.805213418
1477388875.491805792,56.0664664494,8.38910155316,59.8111166227
1477388875.542263031,56.0664660769,8.38910288147,59.8132426349
1477388875.591786861,56.0664659557,8.38910333756,59.8143963303
1477388875.622517347,56.0664655423,8.38910387162,59.8166057616
1477388875.648722887,56.0664651899,8.38910432453,59.8186852683
1477388875.648722887,56.0664651899,8.38910432453,59.8186852683
1477388875.715651035,56.0664642922,8.38910547405,59.824342563
1477388875.727723837,56.0664641305,8.38910567991,59.8254433163
1477388875.791889906,56.0664640936,8.38910667027,59.8270372397
1477388875.873879910,56.0664634789,8.38910781156,59.8331824775
1477388875.891587973,56.0664632589,8.38910807849,59.8345911305
1477388875.941557407,56.0664629143,8.38910878627,59.8382177626
1477388875.941557407,56.0664629143,8.38910878627,59.8382177626
1477388875.991154194,56.066462313,8.38910950861,59.8420675288
1477388876.059049129,56.0664623841,8.38910966786,59.8436491023
1477388876.091852427,56.0664620111,8.3891100767,59.8462418976
1477388876.117796659,56.0664618022,8.38911121187,59.8464001984
1477388876.188390732,56.0664613289,8.38911213561,59.8505028106
1477388876.249045372,56.0664608444,8.38911313384,59.8538283508
1477388876.292438984,56.0664603743,8.38911365953,59.8570294284
1477388876.324916840,56.0664604055,8.38911389022,59.8578272674
1477388876.324916840,56.0664604055,8.38911389022,59.8578272674
1477388876.392038822,56.0664596791,8.38911426123,59.8657032437
1477388876.415295362,56.0664597803,8.38911528836,59.8649164931
1477388876.492106199,56.0664593676,8.38911584161,59.8698589389
1477388876.524769783,56.0664590538,8.38911618397,59.8728243973
1477388876.592092752,56.0664584249,8.38911703125,59.8790378747
1477388876.625907421,56.0664581619,8.38911690812,59.883501061
1477388876.689194679,56.0664575564,8.38911746546,59.8886785908
1477388876.742046118,56.0664576702,8.38911859636,59.8865741306
1477388876.792129040,56.0664571557,8.38911912915,59.8904726263
1477388876.818544149,56.0664569203,8.38911935997,59.8920939074
1477388876.828828573,56.0664568288,8.38911944905,59.8926983542
1477388876.891988039,56.0664568219,8.3891196868,59.890597204
1477388876.924601555,56.0664565535,8.38911994238,59.8918683176
1477388876.942538738,56.0664566331,8.38912050131,59.8897958472
1477388877.013984203,56.0664560789,8.38912110547,59.8928286564
1477388877.027339458,56.0664561228,8.38912112137,59.8927042854
1477388877.092104435,56.0664551307,8.38912171393,59.9002451677
1477388877.114970207,56.0664549418,8.38912187541,59.9018928947
1477388877.142480612,56.0664547167,8.38912207234,59.9038916018
1477388877.214716673,56.0664546683,8.3891231548,59.9067725232
1477388877.249535084,56.0664544083,8.38912341857,59.909506927
1477388877.292385578,56.0664540896,8.3891237369,59.9128716932
1477388877.317522764,56.0664539015,8.38912391484,59.9147996975
1477388877.341698647,56.0664537204,8.38912408234,59.9166137708
1477388877.419421673,56.0664530657,8.3891248031,59.9216132999
1477388877.419421673,56.0664532583,8.3891245173,59.9202118346
1477388877.426841259,56.0664532049,8.38912456806,59.9207111759
1477388877.489441633,56.0664527582,8.3891249968,59.9243291146
1477388877.528095961,56.0664523173,8.38912590829,59.9259397283
1477388877.585541487,56.0664518924,8.38912630589,59.9287668895
1477388877.619277954,56.0664518804,8.38912660778,59.9270579296
1477388877.648394346,56.0664516765,8.38912681689,59.9283688676
1477388877.691922188,56.0664510711,8.38912679879,59.9335138731
1477388877.713916302,56.066450909,8.38912694065,59.9347395091
1477388877.742514610,56.0664506987,8.38912712398,59.936340302
1477388877.791844368,56.066450402,8.3891273908,59.9373858469
1477388877.813617468,56.0664502446,8.38912752855,59.9386242041
1477388877.827706575,56.0664501429,8.38912761749,59.9394062784
1477388877.892148256,56.0664496806,8.38912802887,59.9429536244
1477388877.913856268,56.0664490273,8.38912763937,59.945081168
1477388877.942550659,56.0664485925,8.38912734274,59.9442209811
1477388877.981488705,56.0664482821,8.38912753023,59.9461165244
1477388878.014758110,56.0664479976,8.38912748263,59.9455033852
1477388878.028846264,56.0664478859,8.38912754867,59.9461772622
1477388878.077899218,56.0664474987,8.38912778357,59.9487603001
1477388878.118689299,56.0664471773,8.38912797571,59.9509009931
1477388878.175642490,56.0664461236,8.3891267206,59.951453493
1477388878.214459419,56.0664457969,8.38912684927,59.9531366813
1477388878.276491642,56.0664454322,8.38912735875,59.9520879013
1477388878.291867018,56.0664453066,8.38912741817,59.9524288873
1477388878.328725100,56.0664444164,8.38912626394,59.9621791458
1477388878.328725100,56.0664444164,8.38912626397,59.9621614079
1477388878.391781569,56.0664436894,8.38912595852,59.9651380184
1477388878.416498184,56.0664434681,8.38912599469,59.9656191371
1477388878.448134661,56.0664431858,8.38912604825,59.9665332884
1477388878.448134661,56.0664431858,8.38912604825,59.9665332884
1477388878.542769194,56.0664420372,8.38912398019,59.9869696629
1477388878.590168476,56.0664416057,8.38912392669,59.9902181926
1477388878.614320755,56.0664413869,8.38912389296,59.9920716675
1477388878.691964149,56.0664406853,8.38912382787,59.9990908372
1477388878.715229988,56.0664393478,8.38912002446,60.0032679235
1477388878.742254734,56.0664390725,8.3891198975,60.0060391839
1477388878.793695688,56.0664382636,8.38911751851,59.9993535076
1477388878.849824667,56.0664378956,8.38911680992,59.9910204295
1477388878.892394304,56.0664372204,8.38911587543,59.9877338455
1477388878.932786703,56.0664367923,8.38911556214,59.9884608771
1477388878.983961105,56.0664360557,8.3891143167,59.9867051779
1477388879.013135433,56.0664357492,8.3891140316,59.9871551901
1477388879.032727480,56.0664354765,8.38911390724,59.9798531473
1477388879.092399120,56.0664350559,8.389112474,59.9765959344
1477388879.131902456,56.0664346375,8.38911208478,59.9762928124
1477388879.193335295,56.0664341499,8.38911046818,59.9731357423
1477388879.215127230,56.0664339307,8.3891102064,59.9733770597
1477388879.258333445,56.0664334885,8.38910970836,59.9753094193
1477388879.320265770,56.066432844,8.38910902854,59.9794204168
1477388879.342722893,56.0664309339,8.38910331845,59.9859604659
1477388879.385647058,56.0664304333,8.38910253302,59.9896090684
1477388879.414859295,56.066430094,8.38910199193,59.9919609497
1477388879.487663507,56.0664292078,8.38910071239,59.9963727776
1477388879.514858484,56.066428704,8.38909862569,59.9792280509
1477388879.543141603,56.0664280023,8.38909687306,59.9704385297
1477388879.615239620,56.0664270793,8.38909534548,59.9698671317
1477388879.649381399,56.0664266337,8.38909462813,59.9694744553
1477388879.649381399,56.0664266337,8.38909462813,59.9694744553
1477388879.716039896,56.0664257004,8.38909141934,59.9609230446
1477388879.743317842,56.0664253228,8.38909081661,59.9602842291
1477388879.793068647,56.0664246407,8.38908969303,59.9584266291
1477388879.833722830,56.066423693,8.38908690291,59.9553624393
1477388879.893298388,56.0664227365,8.38908527959,59.9441703462
1477388879.943701506,56.066421942,8.38908352653,59.9359615118
1477388880.016668797,56.0664211835,8.38908146422,59.9255206603
1477388880.059157133,56.0664205588,8.38908035899,59.9250610683
1477388880.059157133,56.0664205588,8.38908035899,59.9250610683
1477388880.116417885,56.0664184377,8.38907582538,59.9281377405
1477388880.142793179,56.0664179778,8.38907509554,59.9277717066
1477388880.184013128,56.0664172453,8.38907396982,59.9269970924
1477388880.234215736,56.0664160816,8.38907119349,59.9206270467
1477388880.285275698,56.0664154074,8.38906973482,59.9067260404
1477388880.317670584,56.0664145907,8.38906813603,59.9025378885
1477388880.342441559,56.0664141217,8.38906740405,59.9001168912
1477388880.392085075,56.0664134011,8.38906589019,59.8873491519
1477388880.414465427,56.0664129687,8.38906523983,59.8848072627
1477388880.449193716,56.0664123029,8.38906420843,59.880658164
1477388880.493144274,56.0664114654,8.38906287386,59.8751369462
1477388880.515405416,56.0664107054,8.38906125182,59.8766499241
1477388880.542827606,56.0664101604,8.38906039771,59.8730643017
1477388880.593204737,56.0664091373,8.3890588515,59.8661406393
1477388880.618861914,56.0664086058,8.38905807459,59.8626284072
1477388880.634964705,56.0664082714,8.3890575844,59.8604805073
1477388880.648303509,56.0664079912,8.38905718263,59.8588703728
1477388880.714192867,56.0664066007,8.38905517964,59.8512109255
1477388880.736331701,56.0664061287,8.38905450463,59.8488598014
1477388880.743130445,56.0664059833,8.38905429717,59.8481956895
1477388880.815963507,56.066404419,8.38905205181,59.8411066518
1477388880.849147797,56.0664037047,8.38905101023,59.837557962
1477388880.849147797,56.0664037047,8.38905101023,59.837557962
1477388880.913508177,56.0664023071,8.38904897927,59.8289736193
1477388880.942665815,56.0664016612,8.3890480709,59.8245304755
1477388881.012605429,56.0664000984,8.38904587923,59.8128488242
1477388881.042502642,56.066399423,8.38904493957,59.8079422877
1477388881.091354132,56.0663983225,8.38904337314,59.7994362448
1477388881.115643501,56.0663996231,8.38904652349,59.781462895
1477388881.142683506,56.0663990578,8.38904573922,59.7769609027
1477388881.192256212,56.0663980154,8.38904429486,59.7689215506
1477388881.213756561,56.0663975543,8.38904368096,59.7659246466
1477388881.235645771,56.0663970836,8.38904305356,59.7630843465
1477388881.291943312,56.0663949069,8.38904179534,59.786514721
1477388881.314681530,56.0663943926,8.38904113728,59.7844125588
1477388881.338366032,56.0663938554,8.38904044908,59.782310004
1477388881.391954184,56.0663930835,8.38903944556,59.7904305891
1477388881.414368391,56.0663928066,8.38903944209,59.7976626255
1477388881.437916756,56.0663922903,8.38903876261,59.7953692334
1477388881.491796732,56.0663915841,8.38903842193,59.7949847697
1477388881.516247988,56.0663910462,8.38903776963,59.792260403
1477388881.580753803,56.0663897354,8.38903631315,59.7934914874
1477388881.616360664,56.0663890908,8.38903564272,59.7967475302
1477388881.649091005,56.0663887871,8.38903553223,59.7975777717
1477388881.713642120,56.0663873969,8.38903385152,59.7934119177
1477388881.740161419,56.066386819,8.38903316851,59.7918510749
1477388881.789671898,56.0663857554,8.38903239831,59.7966054138
1477388881.814414501,56.0663852282,8.38903172939,59.7951934799
1477388881.851025820,56.066384443,8.38903074403,59.7929719639
1477388881.851025820,56.066384443,8.38903074403,59.7929719639
1477388881.916393995,56.0663830229,8.38902900481,59.7882997698
1477388881.941527367,56.0663830581,8.38902929719,59.7911326654
1477388881.992486477,56.0663819681,8.38902800515,59.7872038261
1477388882.060514688,56.0663810303,8.3890274115,59.786661897
1477388882.095024347,56.066380041,8.3890265097,59.7945999078
1477388882.115809679,56.0663795962,8.38902600438,59.7933521766
1477388882.143124819,56.0663791102,8.389025228,59.7988997665
1477388882.191177368,56.0663780755,8.38902406793,59.7944559499
1477388882.215329170,56.0663777462,8.38902321268,59.798652768
1477388882.250278711,56.0663770104,8.38902231783,59.7957383777
1477388882.292329073,56.0663761311,8.38902121627,59.7919318934
1477388882.342538834,56.0663752185,8.38902115654,59.7979840887
1477388882.384575129,56.066374298,8.3890202273,59.7957142261
1477388882.414574862,56.0663736847,8.38901941874,59.8000690122
1477388882.449597120,56.0663729332,8.38901858227,59.7983522305
1477388882.449597120,56.0663729332,8.38901858227,59.7983522305
1477388882.516643047,56.0663715135,8.3890169097,59.795389802
1477388882.548646688,56.066371145,8.3890168134,59.7978720223
1477388882.614857674,56.0663696341,8.38901533886,59.8025487329
1477388882.642248631,56.066369031,8.38901474341,59.8017927635
1477388882.691855907,56.0663679608,8.3890135822,59.799821865
1477388882.781633377,56.0663671402,8.38901279239,59.7933238992
1477388882.792252779,56.0663661616,8.38901212067,59.8055303029
1477388882.817744017,56.0663655989,8.38901159701,59.8043992305
1477388882.913132191,56.0663635555,8.38900953418,59.8044087787
1477388882.986753464,56.0663619746,8.38900783629,59.8007107506
1477388883.042812109,56.066360735,8.38900663611,59.8010304775
1477388883.095747948,56.0663595787,8.38900544122,59.8018520563
1477388883.142392874,56.0663585664,8.38900435813,59.8022771984
1477388883.145975828,56.0663592293,8.38900556276,59.8046705732
1477388883.192436218,56.066358249,8.38900456383,59.8045043084
1477388883.215960264,56.0663577483,8.38900406886,59.8041456647
1477388883.249207258,56.066357038,8.38900337426,59.8041239924
1477388883.292393684,56.0663563303,8.38900312995,59.8102667765
1477388883.344512224,56.0663552241,8.38900207997,59.8103833275
1477388883.378973007,56.0663545751,8.38900156529,59.8158941448
1477388883.392218828,56.0663543289,8.38900132854,59.8197648334
1477388883.413265944,56.0663538883,8.38900089267,59.8193472644
1477388883.484410763,56.0663523967,8.38899941667,59.8178315143
1477388883.543039560,56.0663525422,8.38900006343,59.8051313872
1477388883.585704088,56.0663516972,8.38899930751,59.8030600752
1477388883.615063429,56.0663511213,8.38899876725,59.8018285347
1477388883.648334503,56.0663498878,8.38899768378,59.813993835
1477388883.692026615,56.0663488524,8.3889964338,59.8199345444
1477388883.745965958,56.0663477642,8.38899533274,59.8198897702
1477388883.745965958,56.0663477642,8.38899533274,59.8198896626
1477388883.788185358,56.0663469018,8.38899450184,59.8198491119
1477388883.815360785,56.0663464793,8.38899472467,59.8220002501
1477388883.849557638,56.0663457863,8.38899407535,59.8222351225
1477388883.891418457,56.0663449416,8.38899326636,59.8224728269
1477388883.941910505,56.0663449395,8.38899363076,59.8188124083
1477388883.946530342,56.0663448517,8.38899354684,59.8187452607
1477388883.992552757,56.0663439767,8.38899271352,59.8180864854
1477388884.013508320,56.0663435768,8.38899233913,59.8178632769
1477388884.060120583,56.0663426865,8.38899151085,59.8167328984
1477388884.142973661,56.0663404728,8.38898929785,59.8244943221
1477388884.145756245,56.0663404184,8.3889892445,59.8243553572
1477388884.212658882,56.0663391117,8.38898795494,59.8209189093
1477388884.246466637,56.0663390279,8.38898784926,59.8165092545
1477388884.291333437,56.0663380679,8.38898690796,59.8205769641
1477388884.340018749,56.0663368648,8.38898600632,59.8260512786
1477388884.346670389,56.0663367351,8.38898588493,59.8259950806
1477388884.392375708,56.066335845,8.38898504583,59.8259927446
1477388884.449061394,56.0663347459,8.38898398876,59.8273900015
1477388884.481795311,56.0663341332,8.38898342133,59.8309016474
1477388884.548379183,56.0663328381,8.38898220146,59.8320489158
1477388884.548379183,56.0663328519,8.38898222878,59.8341225675
1477388884.579271793,56.0663322479,8.38898167626,59.8347234398
1477388884.616326094,56.0663314515,8.38898108407,59.83693235
1477388884.681563854,56.0663301714,8.38897991931,59.8370219098
1477388884.681563854,56.0663301714,8.38897991931,59.8370219098
1477388884.750545263,56.0663286957,8.38897810528,59.8395958608
1477388884.791558743,56.0663278861,8.38897734353,59.8385919166
1477388884.817080975,56.0663275894,8.38897724197,59.8357498518
1477388884.849811554,56.0663269454,8.388976667,59.8346882338
1477388884.890050888,56.0663262339,8.38897575552,59.8346161145
1477388884.942154408,56.0663250339,8.38897451877,59.8355466539
1477388884.983303785,56.0663242236,8.38897375906,59.8329801249
1477388885.015506029,56.0663235897,8.38897316341,59.8309680971
1477388885.049893141,56.0663229126,8.38897252765,59.8288712925
1477388885.099798918,56.0663219116,8.38897166572,59.826858917
1477388885.142629862,56.0663210762,8.38897027364,59.830366259
1477388885.152422190,56.0663208818,8.3889700913,59.8300776576
1477388885.195830584,56.0663200243,8.38896926847,59.8287745531
1477388885.249900579,56.066318967,8.38896820631,59.8275076661
1477388885.292656183,56.0663181177,8.38896740916,59.8262401774
1477388885.318233490,56.0663176028,8.38896695581,59.8255164509
1477388885.353446007,56.0663170321,8.38896640231,59.8266247442
1477388885.415947199,56.0663158036,8.38896503238,59.8270210333
1477388885.454511166,56.0663150448,8.388964301,59.8242596091
1477388885.454511166,56.0663150448,8.388964301,59.8242596091
1477388885.553434372,56.0663133602,8.38896300583,59.8167536279
1477388885.581472874,56.066312809,8.38896251616,59.8148541985
1477388885.649426937,56.0663114864,8.38896128148,59.810439139
1477388885.653370619,56.0663114195,8.38896151922,59.8159713516
1477388885.716919899,56.0663100155,8.38896041769,59.8198575462
1477388885.754746437,56.0663095413,8.3889600142,59.8210047706
1477388885.793739319,56.0663087807,8.38895935696,59.8204541628
1477388885.818943977,56.0663082914,8.38895892427,59.8202338414
1477388885.855207443,56.0663075837,8.38895820602,59.8243907771
1477388885.943025351,56.066305969,8.38895679796,59.8257962378
1477388885.955101490,56.0663059478,8.38895677214,59.8265899929
1477388885.992340565,56.0663052362,8.38895614916,59.8261138697
1477388886.018708944,56.0663046204,8.38895573134,59.8295153869
1477388886.058892012,56.0663039329,8.38895521097,59.8315522818
1477388886.092704058,56.0663032959,8.38895461923,59.831999034
1477388886.142956257,56.0663023542,8.38895372476,59.8321682217
1477388886.155432463,56.0663022488,8.38895344274,59.8334790202
1477388886.192485094,56.0663015499,8.38895281736,59.8332401633
1477388886.255149126,56.0663003666,8.38895176875,59.8321664143
1477388886.292137861,56.0662996753,8.38895112665,59.8312519266
1477388886.342498779,56.0662985053,8.3889504852,59.8335536927
1477388886.357805729,56.0662984527,8.38895034457,59.8327914601
1477388886.376005650,56.0662981173,8.38895002272,59.8322222912
1477388886.422397375,56.0662971516,8.38894928054,59.8342246476
1477388886.457048416,56.0662964959,8.38894871773,59.833616336
1477388886.523036718,56.0662952332,8.38894771483,59.8345613431
1477388886.558558702,56.0662945242,8.38894687672,59.8366473585
1477388886.558558702,56.0662945242,8.38894687672,59.8366473585
1477388886.680219889,56.0662922597,8.38894474705,59.8377404432
1477388886.692211151,56.0662920343,8.38894454579,59.8382878681
1477388886.742690802,56.0662909063,8.38894364378,59.8437753401
1477388886.774091482,56.0662903153,8.38894309493,59.844436599
1477388886.849062681,56.0662887707,8.38894176661,59.845674411
1477388886.862141848,56.0662892481,8.38894206081,59.8390690428
1477388886.942942381,56.066287773,8.38894073735,59.8383237097
1477388886.982663631,56.0662870555,8.38894006466,59.8378329889
1477388887.016991377,56.0662864408,8.38893946775,59.8368713967
1477388887.092532635,56.0662850725,8.3889382136,59.8337124399
1477388887.106606245,56.0662843973,8.38893818346,59.8386361686
1477388887.141780853,56.0662837385,8.3889376354,59.836536291
1477388887.189916134,56.0662827395,8.38893660693,59.8387346775
1477388887.250141621,56.0662814103,8.38893559007,59.8414070267
1477388887.283675194,56.0662807864,8.3889350058,59.8408424063
1477388887.342690229,56.0662802469,8.38893424939,59.83778452
1477388887.417852163,56.0662783288,8.38893290576,59.8456887773
1477388887.449602604,56.0662777303,8.38893239271,59.846831978
1477388887.485476494,56.0662772769,8.38893159009,59.848171386
1477388887.542463541,56.0662759613,8.38893065225,59.8507201925
1477388887.650647163,56.0662738634,8.3889287716,59.8523042294
1477388887.657619238,56.0662738317,8.38892902938,59.8509009142
1477388887.657619238,56.0662738317,8.38892902938,59.8509009142
1477388887.702503443,56.0662728799,8.38892767981,59.8553295086
1477388887.746145964,56.0662720591,8.38892693294,59.8566524369
1477388887.793645382,56.0662711434,8.38892642216,59.8557788144
1477388887.812116623,56.066270793,8.38892612232,59.8557168185
1477388887.828505039,56.0662704821,8.3889258565,59.8555803692
1477388887.888947487,56.0662693204,8.38892493617,59.8548633526
1477388887.949173689,56.0662691775,8.38892495395,59.8420581468
1477388887.992755413,56.0662674661,8.38892294408,59.8556854
1477388888.022392035,56.0662669169,8.38892241391,59.8560216094
1477388888.059980392,56.0662662151,8.38892175944,59.8568416913
1477388888.090029001,56.0662656491,8.38892125466,59.8579270118
1477388888.149641275,56.0662643391,8.38892041613,59.8613128671
1477388888.182337523,56.0662637169,8.38891987395,59.8633200623
1477388888.224902153,56.0662627711,8.38891849051,59.8659896291
1477388888.249877691,56.0662626521,8.38891839849,59.8637259532
1477388888.295795679,56.0662617952,8.38891760472,59.8663310741
1477388888.305173397,56.066261495,8.38891751179,59.8657946282
1477388888.392349005,56.0662598292,8.3889160712,59.8677296237
1477388888.406882524,56.0662594842,8.38891570804,59.8671814063
1477388888.449667215,56.0662586792,8.38891495564,59.8676736338
1477388888.514671087,56.0662573636,8.38891393303,59.8674333153
1477388888.543598175,56.0662567652,8.38891333311,59.8674915297
1477388888.592842579,56.0662558193,8.38891251066,59.8692179459
1477388888.650416851,56.0662547274,8.38891149907,59.8715873708
1477388888.689849138,56.0662539785,8.38891081012,59.8731422724
1477388888.728099346,56.0662532438,8.38891052174,59.8708543618
1477388888.750236511,56.0662528159,8.38891017036,59.8714534382
1477388888.792866468,56.0662520281,8.38890901909,59.8713880626
1477388888.846975565,56.06625099,8.38890810866,59.8717975959
1477388888.882901192,56.0662504475,8.3889076574,59.8681281847
1477388888.914752483,56.06624985,8.38890709783,59.8686227686
1477388888.914752483,56.06624985,8.38890709783,59.8686227686
1477388889.018041372,56.066247896,8.38890534217,59.8717763566
1477388889.018041372,56.0662493461,8.38890671356,59.8552432419
1477388889.018041372,56.0662493461,8.38890671356,59.8552432419
1477388889.065693855,56.066248512,8.38890601205,59.8574183487
1477388889.113295317,56.0662477076,8.38890521143,59.8594197832
1477388889.149632215,56.0662449523,8.38890276089,59.8697363635
1477388889.149632215,56.0662449523,8.38890276089,59.8697363635
1477388889.220953226,56.0662435571,8.3889014949,59.8729444731
1477388889.291772842,56.0662428934,8.38890094348,59.8648852613
1477388889.311296701,56.0662425274,8.38890060848,59.8639742068
1477388889.342722654,56.0662418921,8.38889954015,59.8642564802
1477388889.393607140,56.0662408736,8.38889885411,59.8611624661
1477388889.425103188,56.0662402744,8.38889832028,59.8599381761
1477388889.451177597,56.066239776,8.38889788685,59.8593090217
1477388889.517030001,56.0662384529,8.38889671329,59.8602898393
1477388889.549251080,56.0662376691,8.38889599571,59.8622818594
1477388889.592364550,56.0662368465,8.38889522097,59.8641031376
1477388889.615853310,56.0662364005,8.38889479151,59.865238788
1477388889.649903059,56.0662357496,8.38889418308,59.8668388754
1477388889.692400694,56.0662349289,8.38889345194,59.8687867376
1477388889.742716074,56.0662339549,8.38889259358,59.8706016727
1477388889.746752977,56.0662338771,8.38889252316,59.8706802235
1477388889.772136211,56.0662333883,8.38889208034,59.8711319887
